month,day,hour,weekday,ride_count,weekday_num
8,1,7,Friday,1307,4
8,1,8,Friday,1337,4
8,1,9,Friday,1153,4
8,1,10,Friday,1109,4
8,1,11,Friday,1079,4
8,1,12,Friday,1085,4
8,1,13,Friday,1398,4
8,1,14,Friday,1585,4
8,1,15,Friday,1885,4
8,1,16,Friday,2122,4
8,1,17,Friday,2242,4
8,1,18,Friday,2196,4
8,1,19,Friday,2120,4
8,1,20,Friday,1923,4
8,1,21,Friday,2035,4
8,1,22,Friday,2247,4
8,1,23,Friday,1794,4
8,2,0,Saturday,1328,5
8,2,1,Saturday,996,5
8,2,2,Saturday,645,5
8,2,3,Saturday,532,5
8,2,4,Saturday,407,5
8,2,5,Saturday,417,5
8,2,6,Saturday,464,5
8,2,7,Saturday,553,5
8,2,8,Saturday,719,5
8,2,9,Saturday,797,5
8,2,10,Saturday,867,5
8,2,11,Saturday,953,5
8,2,12,Saturday,1053,5
8,2,13,Saturday,1110,5
8,2,14,Saturday,1362,5
8,2,15,Saturday,1615,5
8,2,16,Saturday,1701,5
8,2,17,Saturday,1756,5
8,2,18,Saturday,1934,5
8,2,19,Saturday,1844,5
8,2,20,Saturday,1813,5
8,2,21,Saturday,1938,5
8,2,22,Saturday,2096,5
8,2,23,Saturday,1778,5
8,3,0,Sunday,1543,6
8,3,1,Sunday,1109,6
8,3,2,Sunday,736,6
8,3,3,Sunday,564,6
8,3,4,Sunday,315,6
8,3,5,Sunday,332,6
8,3,6,Sunday,323,6
8,3,7,Sunday,468,6
8,3,8,Sunday,556,6
8,3,9,Sunday,732,6
8,3,10,Sunday,1002,6
8,3,11,Sunday,1118,6
8,3,12,Sunday,1110,6
8,3,13,Sunday,1144,6
8,3,14,Sunday,1274,6
8,3,15,Sunday,1394,6
8,3,16,Sunday,1574,6
8,3,17,Sunday,1540,6
8,3,18,Sunday,1304,6
8,3,19,Sunday,1232,6
8,3,20,Sunday,1253,6
8,3,21,Sunday,1117,6
8,3,22,Sunday,847,6
8,3,23,Sunday,559,6
8,4,0,Monday,304,0
8,4,1,Monday,165,0
8,4,2,Monday,126,0
8,4,3,Monday,308,0
8,4,4,Monday,425,0
8,4,5,Monday,691,0
8,4,6,Monday,1111,0
8,4,7,Monday,1420,0
8,4,8,Monday,1345,0
8,4,9,Monday,1022,0
8,4,10,Monday,1008,0
8,4,11,Monday,982,0
8,4,12,Monday,916,0
8,4,13,Monday,1103,0
8,4,14,Monday,1275,0
8,4,15,Monday,1424,0
8,4,16,Monday,1705,0
8,4,17,Monday,1885,0
8,4,18,Monday,1766,0
8,4,19,Monday,1572,0
8,4,20,Monday,1528,0
8,4,21,Monday,1298,0
8,4,22,Monday,953,0
8,4,23,Monday,620,0
8,5,0,Tuesday,310,1
8,5,1,Tuesday,186,1
8,5,2,Tuesday,134,1
8,5,3,Tuesday,216,1
8,5,4,Tuesday,351,1
8,5,5,Tuesday,632,1
8,5,6,Tuesday,1007,1
8,5,7,Tuesday,1432,1
8,5,8,Tuesday,1397,1
8,5,9,Tuesday,1109,1
8,5,10,Tuesday,1050,1
8,5,11,Tuesday,1109,1
8,5,12,Tuesday,1070,1
8,5,13,Tuesday,1166,1
8,5,14,Tuesday,1481,1
8,5,15,Tuesday,1677,1
8,5,16,Tuesday,1965,1
8,5,17,Tuesday,2205,1
8,5,18,Tuesday,2030,1
8,5,19,Tuesday,1873,1
8,5,20,Tuesday,1933,1
8,5,21,Tuesday,1744,1
8,5,22,Tuesday,1276,1
8,5,23,Tuesday,741,1
8,6,0,Wednesday,389,2
8,6,1,Wednesday,213,2
8,6,2,Wednesday,177,2
8,6,3,Wednesday,270,2
8,6,4,Wednesday,412,2
8,6,5,Wednesday,709,2
8,6,6,Wednesday,1130,2
8,6,7,Wednesday,1525,2
8,6,8,Wednesday,1461,2
8,6,9,Wednesday,1187,2
8,6,10,Wednesday,1102,2
8,6,11,Wednesday,1170,2
8,6,12,Wednesday,1142,2
8,6,13,Wednesday,1227,2
8,6,14,Wednesday,1456,2
8,6,15,Wednesday,1770,2
8,6,16,Wednesday,2052,2
8,6,17,Wednesday,2365,2
8,6,18,Wednesday,2164,2
8,6,19,Wednesday,2054,2
8,6,20,Wednesday,2098,2
8,6,21,Wednesday,2006,2
8,6,22,Wednesday,1547,2
8,6,23,Wednesday,869,2
8,7,0,Thursday,476,3
8,7,1,Thursday,269,3
8,7,2,Thursday,190,3
8,7,3,Thursday,293,3
8,7,4,Thursday,440,3
8,7,5,Thursday,684,3
8,7,6,Thursday,1055,3
8,7,7,Thursday,1426,3
8,7,8,Thursday,1448,3
8,7,9,Thursday,1156,3
8,7,10,Thursday,1151,3
8,7,11,Thursday,1227,3
8,7,12,Thursday,1157,3
8,7,13,Thursday,1279,3
8,7,14,Thursday,1554,3
8,7,15,Thursday,1827,3
8,7,16,Thursday,2134,3
8,7,17,Thursday,2407,3
8,7,18,Thursday,2429,3
8,7,19,Thursday,2242,3
8,7,20,Thursday,2305,3
8,7,21,Thursday,2262,3
8,7,22,Thursday,2002,3
8,7,23,Thursday,1346,3
8,8,0,Friday,700,4
8,8,1,Friday,404,4
8,8,2,Friday,288,4
8,8,3,Friday,363,4
8,8,4,Friday,467,4
8,8,5,Friday,640,4
8,8,6,Friday,967,4
8,8,7,Friday,1367,4
8,8,8,Friday,1355,4
8,8,9,Friday,1103,4
8,8,10,Friday,1078,4
8,8,11,Friday,1080,4
8,8,12,Friday,1034,4
8,8,13,Friday,1263,4
8,8,14,Friday,1357,4
8,8,15,Friday,1760,4
8,8,16,Friday,1874,4
8,8,17,Friday,2015,4
8,8,18,Friday,1978,4
8,8,19,Friday,1992,4
8,8,20,Friday,1746,4
8,8,21,Friday,1929,4
8,8,22,Friday,2001,4
8,8,23,Friday,1650,4
8,9,0,Saturday,1248,5
8,9,1,Saturday,856,5
8,9,2,Saturday,618,5
8,9,3,Saturday,461,5
8,9,4,Saturday,333,5
8,9,5,Saturday,340,5
8,9,6,Saturday,379,5
8,9,7,Saturday,482,5
8,9,8,Saturday,555,5
8,9,9,Saturday,690,5
8,9,10,Saturday,793,5
8,9,11,Saturday,874,5
8,9,12,Saturday,1020,5
8,9,13,Saturday,1103,5
8,9,14,Saturday,1254,5
8,9,15,Saturday,1476,5
8,9,16,Saturday,1589,5
8,9,17,Saturday,1743,5
8,9,18,Saturday,1819,5
8,9,19,Saturday,1634,5
8,9,20,Saturday,1644,5
8,9,21,Saturday,1777,5
8,9,22,Saturday,1957,5
8,9,23,Saturday,1641,5
8,10,0,Sunday,1325,6
8,10,1,Sunday,956,6
8,10,2,Sunday,695,6
8,10,3,Sunday,480,6
8,10,4,Sunday,297,6
8,10,5,Sunday,270,6
8,10,6,Sunday,264,6
8,10,7,Sunday,358,6
8,10,8,Sunday,500,6
8,10,9,Sunday,669,6
8,10,10,Sunday,818,6
8,10,11,Sunday,890,6
8,10,12,Sunday,951,6
8,10,13,Sunday,1070,6
8,10,14,Sunday,1090,6
8,10,15,Sunday,1206,6
8,10,16,Sunday,1313,6
8,10,17,Sunday,1369,6
8,10,18,Sunday,1190,6
8,10,19,Sunday,1237,6
8,10,20,Sunday,1155,6
8,10,21,Sunday,1041,6
8,10,22,Sunday,868,6
8,10,23,Sunday,572,6
8,11,0,Monday,288,0
8,11,1,Monday,153,0
8,11,2,Monday,153,0
8,11,3,Monday,289,0
8,11,4,Monday,469,0
8,11,5,Monday,697,0
8,11,6,Monday,985,0
8,11,7,Monday,1297,0
8,11,8,Monday,1230,0
8,11,9,Monday,932,0
8,11,10,Monday,963,0
8,11,11,Monday,891,0
8,11,12,Monday,908,0
8,11,13,Monday,971,0
8,11,14,Monday,1088,0
8,11,15,Monday,1243,0
8,11,16,Monday,1437,0
8,11,17,Monday,1627,0
8,11,18,Monday,1544,0
8,11,19,Monday,1458,0
8,11,20,Monday,1398,0
8,11,21,Monday,1156,0
8,11,22,Monday,926,0
8,11,23,Monday,529,0
8,12,0,Tuesday,290,1
8,12,1,Tuesday,185,1
8,12,2,Tuesday,111,1
8,12,3,Tuesday,137,1
8,12,4,Tuesday,353,1
8,12,5,Tuesday,538,1
8,12,6,Tuesday,987,1
8,12,7,Tuesday,1431,1
8,12,8,Tuesday,1410,1
8,12,9,Tuesday,1035,1
8,12,10,Tuesday,955,1
8,12,11,Tuesday,1066,1
8,12,12,Tuesday,979,1
8,12,13,Tuesday,1243,1
8,12,14,Tuesday,1579,1
8,12,15,Tuesday,1805,1
8,12,16,Tuesday,2114,1
8,12,17,Tuesday,2432,1
8,12,18,Tuesday,2831,1
8,12,19,Tuesday,2134,1
8,12,20,Tuesday,2096,1
8,12,21,Tuesday,1758,1
8,12,22,Tuesday,1346,1
8,12,23,Tuesday,831,1
8,13,0,Wednesday,567,2
8,13,1,Wednesday,299,2
8,13,2,Wednesday,197,2
8,13,3,Wednesday,242,2
8,13,4,Wednesday,402,2
8,13,5,Wednesday,697,2
8,13,6,Wednesday,1438,2
8,13,7,Wednesday,1763,2
8,13,8,Wednesday,1755,2
8,13,9,Wednesday,1254,2
8,13,10,Wednesday,1126,2
8,13,11,Wednesday,1089,2
8,13,12,Wednesday,1098,2
8,13,13,Wednesday,1133,2
8,13,14,Wednesday,1256,2
8,13,15,Wednesday,1524,2
8,13,16,Wednesday,1981,2
8,13,17,Wednesday,2164,2
8,13,18,Wednesday,1955,2
8,13,19,Wednesday,1852,2
8,13,20,Wednesday,1956,2
8,13,21,Wednesday,1851,2
8,13,22,Wednesday,1374,2
8,13,23,Wednesday,815,2
8,14,0,Thursday,465,3
8,14,1,Thursday,264,3
8,14,2,Thursday,200,3
8,14,3,Thursday,279,3
8,14,4,Thursday,399,3
8,14,5,Thursday,596,3
8,14,6,Thursday,994,3
8,14,7,Thursday,1382,3
8,14,8,Thursday,1349,3
8,14,9,Thursday,1104,3
8,14,10,Thursday,1090,3
8,14,11,Thursday,1033,3
8,14,12,Thursday,1031,3
8,14,13,Thursday,1128,3
8,14,14,Thursday,1445,3
8,14,15,Thursday,1651,3
8,14,16,Thursday,1959,3
8,14,17,Thursday,2187,3
8,14,18,Thursday,2190,3
8,14,19,Thursday,2154,3
8,14,20,Thursday,2177,3
8,14,21,Thursday,2144,3
8,14,22,Thursday,1952,3
8,14,23,Thursday,1284,3
8,15,0,Friday,627,4
8,15,1,Friday,385,4
8,15,2,Friday,255,4
8,15,3,Friday,325,4
8,15,4,Friday,409,4
8,15,5,Friday,604,4
8,15,6,Friday,909,4
8,15,7,Friday,1336,4
8,15,8,Friday,1342,4
8,15,9,Friday,1041,4
8,15,10,Friday,1052,4
8,15,11,Friday,1078,4
8,15,12,Friday,1068,4
8,15,13,Friday,1149,4
8,15,14,Friday,1331,4
8,15,15,Friday,1630,4
8,15,16,Friday,1806,4
8,15,17,Friday,1926,4
8,15,18,Friday,1939,4
8,15,19,Friday,1803,4
8,15,20,Friday,1647,4
8,15,21,Friday,1801,4
8,15,22,Friday,1888,4
8,15,23,Friday,1623,4
8,16,0,Saturday,1141,5
8,16,1,Saturday,848,5
8,16,2,Saturday,550,5
8,16,3,Saturday,466,5
8,16,4,Saturday,370,5
8,16,5,Saturday,318,5
8,16,6,Saturday,402,5
8,16,7,Saturday,468,5
8,16,8,Saturday,608,5
8,16,9,Saturday,737,5
8,16,10,Saturday,820,5
8,16,11,Saturday,942,5
8,16,12,Saturday,934,5
8,16,13,Saturday,1051,5
8,16,14,Saturday,1212,5
8,16,15,Saturday,1422,5
8,16,16,Saturday,1586,5
8,16,17,Saturday,1783,5
8,16,18,Saturday,1827,5
8,16,19,Saturday,1662,5
8,16,20,Saturday,1625,5
8,16,21,Saturday,1803,5
8,16,22,Saturday,1917,5
8,16,23,Saturday,1742,5
8,17,0,Sunday,1259,6
8,17,1,Sunday,993,6
8,17,2,Sunday,714,6
8,17,3,Sunday,495,6
8,17,4,Sunday,354,6
8,17,5,Sunday,315,6
8,17,6,Sunday,291,6
8,17,7,Sunday,440,6
8,17,8,Sunday,569,6
8,17,9,Sunday,709,6
8,17,10,Sunday,936,6
8,17,11,Sunday,1051,6
8,17,12,Sunday,1049,6
8,17,13,Sunday,1053,6
8,17,14,Sunday,1117,6
8,17,15,Sunday,1267,6
8,17,16,Sunday,1254,6
8,17,17,Sunday,1346,6
8,17,18,Sunday,1269,6
8,17,19,Sunday,1130,6
8,17,20,Sunday,1184,6
8,17,21,Sunday,1013,6
8,17,22,Sunday,839,6
8,17,23,Sunday,562,6
8,18,0,Monday,245,0
8,18,1,Monday,196,0
8,18,2,Monday,132,0
8,18,3,Monday,284,0
8,18,4,Monday,418,0
8,18,5,Monday,688,0
8,18,6,Monday,996,0
8,18,7,Monday,1347,0
8,18,8,Monday,1236,0
8,18,9,Monday,953,0
8,18,10,Monday,862,0
8,18,11,Monday,883,0
8,18,12,Monday,865,0
8,18,13,Monday,965,0
8,18,14,Monday,1121,0
8,18,15,Monday,1243,0
8,18,16,Monday,1420,0
8,18,17,Monday,1536,0
8,18,18,Monday,1425,0
8,18,19,Monday,1396,0
8,18,20,Monday,1340,0
8,18,21,Monday,1119,0
8,18,22,Monday,785,0
8,18,23,Monday,501,0
8,19,0,Tuesday,282,1
8,19,1,Tuesday,190,1
8,19,2,Tuesday,133,1
8,19,3,Tuesday,219,1
8,19,4,Tuesday,312,1
8,19,5,Tuesday,529,1
8,19,6,Tuesday,1007,1
8,19,7,Tuesday,1356,1
8,19,8,Tuesday,1262,1
8,19,9,Tuesday,991,1
8,19,10,Tuesday,927,1
8,19,11,Tuesday,934,1
8,19,12,Tuesday,973,1
8,19,13,Tuesday,1087,1
8,19,14,Tuesday,1225,1
8,19,15,Tuesday,1485,1
8,19,16,Tuesday,1685,1
8,19,17,Tuesday,1882,1
8,19,18,Tuesday,1577,1
8,19,19,Tuesday,1638,1
8,19,20,Tuesday,1672,1
8,19,21,Tuesday,1568,1
8,19,22,Tuesday,1186,1
8,19,23,Tuesday,714,1
8,20,0,Wednesday,377,2
8,20,1,Wednesday,241,2
8,20,2,Wednesday,156,2
8,20,3,Wednesday,237,2
8,20,4,Wednesday,346,2
8,20,5,Wednesday,611,2
8,20,6,Wednesday,1043,2
8,20,7,Wednesday,1448,2
8,20,8,Wednesday,1365,2
8,20,9,Wednesday,1060,2
8,20,10,Wednesday,1114,2
8,20,11,Wednesday,1058,2
8,20,12,Wednesday,1059,2
8,20,13,Wednesday,1229,2
8,20,14,Wednesday,1333,2
8,20,15,Wednesday,1643,2
8,20,16,Wednesday,1854,2
8,20,17,Wednesday,2085,2
8,20,18,Wednesday,1920,2
8,20,19,Wednesday,1806,2
8,20,20,Wednesday,1874,2
8,20,21,Wednesday,1899,2
8,20,22,Wednesday,1360,2
8,20,23,Wednesday,837,2
8,21,0,Thursday,453,3
8,21,1,Thursday,288,3
8,21,2,Thursday,178,3
8,21,3,Thursday,270,3
8,21,4,Thursday,421,3
8,21,5,Thursday,587,3
8,21,6,Thursday,1016,3
8,21,7,Thursday,1482,3
8,21,8,Thursday,1394,3
8,21,9,Thursday,1081,3
8,21,10,Thursday,1063,3
8,21,11,Thursday,1109,3
8,21,12,Thursday,1121,3
8,21,13,Thursday,1276,3
8,21,14,Thursday,1403,3
8,21,15,Thursday,1738,3
8,21,16,Thursday,1896,3
8,21,17,Thursday,2086,3
8,21,18,Thursday,2143,3
8,21,19,Thursday,2158,3
8,21,20,Thursday,2146,3
8,21,21,Thursday,2407,3
8,21,22,Thursday,2547,3
8,21,23,Thursday,2041,3
8,22,0,Friday,881,4
8,22,1,Friday,422,4
8,22,2,Friday,255,4
8,22,3,Friday,309,4
8,22,4,Friday,438,4
8,22,5,Friday,614,4
8,22,6,Friday,950,4
8,22,7,Friday,1351,4
8,22,8,Friday,1401,4
8,22,9,Friday,1080,4
8,22,10,Friday,1044,4
8,22,11,Friday,1076,4
8,22,12,Friday,1059,4
8,22,13,Friday,1284,4
8,22,14,Friday,1479,4
8,22,15,Friday,1846,4
8,22,16,Friday,1925,4
8,22,17,Friday,1857,4
8,22,18,Friday,1792,4
8,22,19,Friday,1741,4
8,22,20,Friday,1588,4
8,22,21,Friday,1705,4
8,22,22,Friday,1745,4
8,22,23,Friday,1670,4
8,23,0,Saturday,1146,5
8,23,1,Saturday,781,5
8,23,2,Saturday,556,5
8,23,3,Saturday,432,5
8,23,4,Saturday,363,5
8,23,5,Saturday,349,5
8,23,6,Saturday,416,5
8,23,7,Saturday,531,5
8,23,8,Saturday,677,5
8,23,9,Saturday,798,5
8,23,10,Saturday,906,5
8,23,11,Saturday,1027,5
8,23,12,Saturday,1062,5
8,23,13,Saturday,1116,5
8,23,14,Saturday,1261,5
8,23,15,Saturday,1574,5
8,23,16,Saturday,1565,5
8,23,17,Saturday,1595,5
8,23,18,Saturday,1792,5
8,23,19,Saturday,1971,5
8,23,20,Saturday,1731,5
8,23,21,Saturday,1820,5
8,23,22,Saturday,1952,5
8,23,23,Saturday,1676,5
8,24,0,Sunday,1354,6
8,24,1,Sunday,1035,6
8,24,2,Sunday,736,6
8,24,3,Sunday,477,6
8,24,4,Sunday,338,6
8,24,5,Sunday,304,6
8,24,6,Sunday,350,6
8,24,7,Sunday,456,6
8,24,8,Sunday,622,6
8,24,9,Sunday,792,6
8,24,10,Sunday,924,6
8,24,11,Sunday,1011,6
8,24,12,Sunday,1024,6
8,24,13,Sunday,1144,6
8,24,14,Sunday,1185,6
8,24,15,Sunday,1340,6
8,24,16,Sunday,1377,6
8,24,17,Sunday,1403,6
8,24,18,Sunday,1247,6
8,24,19,Sunday,1244,6
8,24,20,Sunday,1138,6
8,24,21,Sunday,1058,6
8,24,22,Sunday,933,6
8,24,23,Sunday,544,6
8,25,0,Monday,257,0
8,25,1,Monday,170,0
8,25,2,Monday,149,0
8,25,3,Monday,305,0
8,25,4,Monday,524,0
8,25,5,Monday,710,0
8,25,6,Monday,1006,0
8,25,7,Monday,1293,0
8,25,8,Monday,1249,0
8,25,9,Monday,937,0
8,25,10,Monday,833,0
8,25,11,Monday,836,0
8,25,12,Monday,875,0
8,25,13,Monday,956,0
8,25,14,Monday,1088,0
8,25,15,Monday,1341,0
8,25,16,Monday,1412,0
8,25,17,Monday,1460,0
8,25,18,Monday,1400,0
8,25,19,Monday,1347,0
8,25,20,Monday,1320,0
8,25,21,Monday,1202,0
8,25,22,Monday,895,0
8,25,23,Monday,528,0
8,26,0,Tuesday,233,1
8,26,1,Tuesday,172,1
8,26,2,Tuesday,130,1
8,26,3,Tuesday,200,1
8,26,4,Tuesday,321,1
8,26,5,Tuesday,571,1
8,26,6,Tuesday,974,1
8,26,7,Tuesday,1395,1
8,26,8,Tuesday,1281,1
8,26,9,Tuesday,1061,1
8,26,10,Tuesday,964,1
8,26,11,Tuesday,984,1
8,26,12,Tuesday,970,1
8,26,13,Tuesday,1136,1
8,26,14,Tuesday,1216,1
8,26,15,Tuesday,1394,1
8,26,16,Tuesday,1662,1
8,26,17,Tuesday,1778,1
8,26,18,Tuesday,1561,1
8,26,19,Tuesday,1628,1
8,26,20,Tuesday,1599,1
8,26,21,Tuesday,1560,1
8,26,22,Tuesday,1143,1
8,26,23,Tuesday,617,1
8,27,0,Wednesday,316,2
8,27,1,Wednesday,214,2
8,27,2,Wednesday,135,2
8,27,3,Wednesday,218,2
8,27,4,Wednesday,323,2
8,27,5,Wednesday,594,2
8,27,6,Wednesday,935,2
8,27,7,Wednesday,1425,2
8,27,8,Wednesday,1374,2
8,27,9,Wednesday,1074,2
8,27,10,Wednesday,1097,2
8,27,11,Wednesday,1052,2
8,27,12,Wednesday,1105,2
8,27,13,Wednesday,1190,2
8,27,14,Wednesday,1267,2
8,27,15,Wednesday,1558,2
8,27,16,Wednesday,1795,2
8,27,17,Wednesday,1906,2
8,27,18,Wednesday,1865,2
8,27,19,Wednesday,1795,2
8,27,20,Wednesday,1808,2
8,27,21,Wednesday,1867,2
8,27,22,Wednesday,1321,2
8,27,23,Wednesday,784,2
8,28,0,Thursday,406,3
8,28,1,Thursday,234,3
8,28,2,Thursday,177,3
8,28,3,Thursday,257,3
8,28,4,Thursday,373,3
8,28,5,Thursday,630,3
8,28,6,Thursday,1004,3
8,28,7,Thursday,1400,3
8,28,8,Thursday,1263,3
8,28,9,Thursday,1195,3
8,28,10,Thursday,1130,3
8,28,11,Thursday,1090,3
8,28,12,Thursday,1101,3
8,28,13,Thursday,1213,3
8,28,14,Thursday,1407,3
8,28,15,Thursday,1720,3
8,28,16,Thursday,1829,3
8,28,17,Thursday,1912,3
8,28,18,Thursday,1801,3
8,28,19,Thursday,1958,3
8,28,20,Thursday,1921,3
8,28,21,Thursday,1949,3
8,28,22,Thursday,1562,3
8,28,23,Thursday,1065,3
8,29,0,Friday,594,4
8,29,1,Friday,402,4
8,29,2,Friday,244,4
8,29,3,Friday,345,4
8,29,4,Friday,436,4
8,29,5,Friday,639,4
8,29,6,Friday,897,4
8,29,7,Friday,1240,4
8,29,8,Friday,1318,4
8,29,9,Friday,1135,4
8,29,10,Friday,1141,4
8,29,11,Friday,1111,4
8,29,12,Friday,1135,4
8,29,13,Friday,1273,4
8,29,14,Friday,1445,4
8,29,15,Friday,1682,4
8,29,16,Friday,1674,4
8,29,17,Friday,1615,4
8,29,18,Friday,1579,4
8,29,19,Friday,1571,4
8,29,20,Friday,1417,4
8,29,21,Friday,1605,4
8,29,22,Friday,1607,4
8,29,23,Friday,1319,4
8,30,0,Saturday,965,5
8,30,1,Saturday,728,5
8,30,2,Saturday,488,5
8,30,3,Saturday,402,5
8,30,4,Saturday,320,5
8,30,5,Saturday,377,5
8,30,6,Saturday,428,5
8,30,7,Saturday,507,5
8,30,8,Saturday,669,5
8,30,9,Saturday,841,5
8,30,10,Saturday,931,5
8,30,11,Saturday,966,5
8,30,12,Saturday,1063,5
8,30,13,Saturday,1142,5
8,30,14,Saturday,1187,5
8,30,15,Saturday,1391,5
8,30,16,Saturday,1443,5
8,30,17,Saturday,1414,5
8,30,18,Saturday,1474,5
8,30,19,Saturday,1410,5
8,30,20,Saturday,1379,5
8,30,21,Saturday,1492,5
8,30,22,Saturday,1584,5
8,30,23,Saturday,1329,5
8,31,0,Sunday,948,6
8,31,1,Sunday,666,6
8,31,2,Sunday,558,6
8,31,3,Sunday,383,6
8,31,4,Sunday,226,6
8,31,5,Sunday,238,6
8,31,6,Sunday,251,6
8,31,7,Sunday,378,6
8,31,8,Sunday,519,6
8,31,9,Sunday,767,6
8,31,10,Sunday,850,6
8,31,11,Sunday,1009,6
8,31,12,Sunday,1089,6
8,31,13,Sunday,1162,6
8,31,14,Sunday,1311,6
