month,day,hour,weekday,ride_count,weekday_num
8,31,15,Sunday,1666,6
8,31,16,Sunday,1778,6
8,31,17,Sunday,1601,6
8,31,18,Sunday,1449,6
8,31,19,Sunday,1352,6
8,31,20,Sunday,1260,6
8,31,21,Sunday,1430,6
8,31,22,Sunday,1352,6
8,31,23,Sunday,1028,6
9,1,0,Monday,699,0
9,1,1,Monday,490,0
9,1,2,Monday,363,0
9,1,3,Monday,333,0
9,1,4,Monday,261,0
9,1,5,Monday,283,0
9,1,6,Monday,330,0
9,1,7,Monday,427,0
9,1,8,Monday,560,0
9,1,9,Monday,765,0
9,1,10,Monday,874,0
9,1,11,Monday,988,0
9,1,12,Monday,1021,0
9,1,13,Monday,1125,0
9,1,14,Monday,1222,0
9,1,15,Monday,1345,0
9,1,16,Monday,1473,0
9,1,17,Monday,1341,0
9,1,18,Monday,1248,0
9,1,19,Monday,1251,0
9,1,20,Monday,1181,0
9,1,21,Monday,1055,0
9,1,22,Monday,818,0
9,1,23,Monday,508,0
9,2,0,Tuesday,209,1
9,2,1,Tuesday,111,1
9,2,2,Tuesday,84,1
9,2,3,Tuesday,293,1
9,2,4,Tuesday,518,1
9,2,5,Tuesday,858,1
9,2,6,Tuesday,1271,1
9,2,7,Tuesday,1596,1
9,2,8,Tuesday,1728,1
9,2,9,Tuesday,1256,1
9,2,10,Tuesday,1162,1
9,2,11,Tuesday,1138,1
9,2,12,Tuesday,1188,1
9,2,13,Tuesday,1288,1
9,2,14,Tuesday,1401,1
9,2,15,Tuesday,1719,1
9,2,16,Tuesday,2046,1
9,2,17,Tuesday,2146,1
9,2,18,Tuesday,1960,1
9,2,19,Tuesday,1765,1
9,2,20,Tuesday,1758,1
9,2,21,Tuesday,1515,1
9,2,22,Tuesday,1122,1
9,2,23,Tuesday,699,1
9,3,0,Wednesday,284,2
9,3,1,Wednesday,151,2
9,3,2,Wednesday,116,2
9,3,3,Wednesday,204,2
9,3,4,Wednesday,356,2
9,3,5,Wednesday,760,2
9,3,6,Wednesday,1383,2
9,3,7,Wednesday,1676,2
9,3,8,Wednesday,1669,2
9,3,9,Wednesday,1394,2
9,3,10,Wednesday,1232,2
9,3,11,Wednesday,1182,2
9,3,12,Wednesday,1205,2
9,3,13,Wednesday,1376,2
9,3,14,Wednesday,1626,2
9,3,15,Wednesday,2035,2
9,3,16,Wednesday,2336,2
9,3,17,Wednesday,2458,2
9,3,18,Wednesday,2376,2
9,3,19,Wednesday,2189,2
9,3,20,Wednesday,2208,2
9,3,21,Wednesday,1917,2
9,3,22,Wednesday,1574,2
9,3,23,Wednesday,924,2
9,4,0,Thursday,492,3
9,4,1,Thursday,266,3
9,4,2,Thursday,180,3
9,4,3,Thursday,247,3
9,4,4,Thursday,384,3
9,4,5,Thursday,760,3
9,4,6,Thursday,1368,3
9,4,7,Thursday,1753,3
9,4,8,Thursday,1801,3
9,4,9,Thursday,1455,3
9,4,10,Thursday,1384,3
9,4,11,Thursday,1399,3
9,4,12,Thursday,1422,3
9,4,13,Thursday,1552,3
9,4,14,Thursday,1874,3
9,4,15,Thursday,2346,3
9,4,16,Thursday,2493,3
9,4,17,Thursday,2735,3
9,4,18,Thursday,3087,3
9,4,19,Thursday,2808,3
9,4,20,Thursday,2617,3
9,4,21,Thursday,2446,3
9,4,22,Thursday,2074,3
9,4,23,Thursday,1417,3
9,5,0,Friday,651,4
9,5,1,Friday,362,4
9,5,2,Friday,233,4
9,5,3,Friday,303,4
9,5,4,Friday,468,4
9,5,5,Friday,827,4
9,5,6,Friday,1333,4
9,5,7,Friday,1707,4
9,5,8,Friday,1859,4
9,5,9,Friday,1609,4
9,5,10,Friday,1485,4
9,5,11,Friday,1432,4
9,5,12,Friday,1445,4
9,5,13,Friday,1713,4
9,5,14,Friday,2057,4
9,5,15,Friday,2323,4
9,5,16,Friday,2655,4
9,5,17,Friday,2961,4
9,5,18,Friday,3151,4
9,5,19,Friday,3157,4
9,5,20,Friday,2738,4
9,5,21,Friday,2793,4
9,5,22,Friday,2763,4
9,5,23,Friday,2294,4
9,6,0,Saturday,1706,5
9,6,1,Saturday,1122,5
9,6,2,Saturday,706,5
9,6,3,Saturday,476,5
9,6,4,Saturday,348,5
9,6,5,Saturday,340,5
9,6,6,Saturday,526,5
9,6,7,Saturday,710,5
9,6,8,Saturday,953,5
9,6,9,Saturday,1085,5
9,6,10,Saturday,1286,5
9,6,11,Saturday,1475,5
9,6,12,Saturday,1600,5
9,6,13,Saturday,1871,5
9,6,14,Saturday,2133,5
9,6,15,Saturday,2414,5
9,6,16,Saturday,2579,5
9,6,17,Saturday,2776,5
9,6,18,Saturday,2854,5
9,6,19,Saturday,2742,5
9,6,20,Saturday,2422,5
9,6,21,Saturday,2713,5
9,6,22,Saturday,3034,5
9,6,23,Saturday,2649,5
9,7,0,Sunday,1830,6
9,7,1,Sunday,1237,6
9,7,2,Sunday,823,6
9,7,3,Sunday,566,6
9,7,4,Sunday,334,6
9,7,5,Sunday,358,6
9,7,6,Sunday,387,6
9,7,7,Sunday,564,6
9,7,8,Sunday,813,6
9,7,9,Sunday,1024,6
9,7,10,Sunday,1227,6
9,7,11,Sunday,1397,6
9,7,12,Sunday,1485,6
9,7,13,Sunday,1639,6
9,7,14,Sunday,1811,6
9,7,15,Sunday,1988,6
9,7,16,Sunday,2147,6
9,7,17,Sunday,2036,6
9,7,18,Sunday,1909,6
9,7,19,Sunday,1708,6
9,7,20,Sunday,1616,6
9,7,21,Sunday,1444,6
9,7,22,Sunday,1162,6
9,7,23,Sunday,629,6
9,8,0,Monday,323,0
9,8,1,Monday,201,0
9,8,2,Monday,157,0
9,8,3,Monday,369,0
9,8,4,Monday,515,0
9,8,5,Monday,910,0
9,8,6,Monday,1222,0
9,8,7,Monday,1673,0
9,8,8,Monday,1725,0
9,8,9,Monday,1288,0
9,8,10,Monday,1204,0
9,8,11,Monday,1211,0
9,8,12,Monday,1190,0
9,8,13,Monday,1345,0
9,8,14,Monday,1577,0
9,8,15,Monday,1895,0
9,8,16,Monday,2092,0
9,8,17,Monday,2254,0
9,8,18,Monday,2221,0
9,8,19,Monday,1971,0
9,8,20,Monday,1823,0
9,8,21,Monday,1487,0
9,8,22,Monday,1117,0
9,8,23,Monday,590,0
9,9,0,Tuesday,312,1
9,9,1,Tuesday,194,1
9,9,2,Tuesday,146,1
9,9,3,Tuesday,242,1
9,9,4,Tuesday,407,1
9,9,5,Tuesday,826,1
9,9,6,Tuesday,1443,1
9,9,7,Tuesday,1778,1
9,9,8,Tuesday,1785,1
9,9,9,Tuesday,1330,1
9,9,10,Tuesday,1293,1
9,9,11,Tuesday,1294,1
9,9,12,Tuesday,1319,1
9,9,13,Tuesday,1639,1
9,9,14,Tuesday,2028,1
9,9,15,Tuesday,2234,1
9,9,16,Tuesday,2237,1
9,9,17,Tuesday,2616,1
9,9,18,Tuesday,2682,1
9,9,19,Tuesday,2379,1
9,9,20,Tuesday,2181,1
9,9,21,Tuesday,1908,1
9,9,22,Tuesday,1427,1
9,9,23,Tuesday,860,1
9,10,0,Wednesday,429,2
9,10,1,Wednesday,310,2
9,10,2,Wednesday,180,2
9,10,3,Wednesday,238,2
9,10,4,Wednesday,396,2
9,10,5,Wednesday,792,2
9,10,6,Wednesday,1353,2
9,10,7,Wednesday,1687,2
9,10,8,Wednesday,1785,2
9,10,9,Wednesday,1434,2
9,10,10,Wednesday,1286,2
9,10,11,Wednesday,1408,2
9,10,12,Wednesday,1372,2
9,10,13,Wednesday,1551,2
9,10,14,Wednesday,1814,2
9,10,15,Wednesday,2218,2
9,10,16,Wednesday,2469,2
9,10,17,Wednesday,2784,2
9,10,18,Wednesday,2839,2
9,10,19,Wednesday,2567,2
9,10,20,Wednesday,2416,2
9,10,21,Wednesday,2050,2
9,10,22,Wednesday,1638,2
9,10,23,Wednesday,894,2
9,11,0,Thursday,480,3
9,11,1,Thursday,296,3
9,11,2,Thursday,185,3
9,11,3,Thursday,279,3
9,11,4,Thursday,445,3
9,11,5,Thursday,326,3
9,11,6,Thursday,1042,3
9,11,7,Thursday,1563,3
9,11,8,Thursday,1742,3
9,11,9,Thursday,1408,3
9,11,10,Thursday,1251,3
9,11,11,Thursday,1332,3
9,11,12,Thursday,1331,3
9,11,13,Thursday,1577,3
9,11,14,Thursday,1903,3
9,11,15,Thursday,2200,3
9,11,16,Thursday,2596,3
9,11,17,Thursday,2852,3
9,11,18,Thursday,2908,3
9,11,19,Thursday,2724,3
9,11,20,Thursday,2537,3
9,11,21,Thursday,2430,3
9,11,22,Thursday,1812,3
9,11,23,Thursday,1220,3
9,12,0,Friday,600,4
9,12,1,Friday,390,4
9,12,2,Friday,262,4
9,12,3,Friday,330,4
9,12,4,Friday,478,4
9,12,5,Friday,820,4
9,12,6,Friday,1287,4
9,12,7,Friday,1667,4
9,12,8,Friday,1746,4
9,12,9,Friday,1394,4
9,12,10,Friday,1358,4
9,12,11,Friday,1284,4
9,12,12,Friday,1321,4
9,12,13,Friday,1545,4
9,12,14,Friday,1717,4
9,12,15,Friday,2068,4
9,12,16,Friday,2328,4
9,12,17,Friday,2692,4
9,12,18,Friday,2915,4
9,12,19,Friday,2890,4
9,12,20,Friday,2542,4
9,12,21,Friday,2710,4
9,12,22,Friday,2778,4
9,12,23,Friday,2418,4
9,13,0,Saturday,1816,5
9,13,1,Saturday,1219,5
9,13,2,Saturday,783,5
9,13,3,Saturday,527,5
9,13,4,Saturday,363,5
9,13,5,Saturday,409,5
9,13,6,Saturday,489,5
9,13,7,Saturday,660,5
9,13,8,Saturday,934,5
9,13,9,Saturday,1062,5
9,13,10,Saturday,1301,5
9,13,11,Saturday,1458,5
9,13,12,Saturday,1523,5
9,13,13,Saturday,1794,5
9,13,14,Saturday,2733,5
9,13,15,Saturday,3056,5
9,13,16,Saturday,3024,5
9,13,17,Saturday,3023,5
9,13,18,Saturday,3437,5
9,13,19,Saturday,3332,5
9,13,20,Saturday,2601,5
9,13,21,Saturday,2625,5
9,13,22,Saturday,2577,5
9,13,23,Saturday,2459,5
9,14,0,Sunday,1804,6
9,14,1,Sunday,1261,6
9,14,2,Sunday,877,6
9,14,3,Sunday,550,6
9,14,4,Sunday,365,6
9,14,5,Sunday,383,6
9,14,6,Sunday,419,6
9,14,7,Sunday,566,6
9,14,8,Sunday,770,6
9,14,9,Sunday,969,6
9,14,10,Sunday,1123,6
9,14,11,Sunday,1359,6
9,14,12,Sunday,1323,6
9,14,13,Sunday,1512,6
9,14,14,Sunday,1587,6
9,14,15,Sunday,1786,6
9,14,16,Sunday,1903,6
9,14,17,Sunday,1870,6
9,14,18,Sunday,1796,6
9,14,19,Sunday,1624,6
9,14,20,Sunday,1521,6
9,14,21,Sunday,1237,6
9,14,22,Sunday,1012,6
9,14,23,Sunday,505,6
9,15,0,Monday,257,0
9,15,1,Monday,172,0
9,15,2,Monday,158,0
9,15,3,Monday,346,0
9,15,4,Monday,571,0
9,15,5,Monday,883,0
9,15,6,Monday,1357,0
9,15,7,Monday,1694,0
9,15,8,Monday,1706,0
9,15,9,Monday,1249,0
9,15,10,Monday,1032,0
9,15,11,Monday,1055,0
9,15,12,Monday,1060,0
9,15,13,Monday,1277,0
9,15,14,Monday,1454,0
9,15,15,Monday,1766,0
9,15,16,Monday,2186,0
9,15,17,Monday,2348,0
9,15,18,Monday,2155,0
9,15,19,Monday,1910,0
9,15,20,Monday,1847,0
9,15,21,Monday,1378,0
9,15,22,Monday,1020,0
9,15,23,Monday,573,0
9,16,0,Tuesday,268,1
9,16,1,Tuesday,139,1
9,16,2,Tuesday,125,1
9,16,3,Tuesday,220,1
9,16,4,Tuesday,370,1
9,16,5,Tuesday,797,1
9,16,6,Tuesday,1668,1
9,16,7,Tuesday,2308,1
9,16,8,Tuesday,2511,1
9,16,9,Tuesday,2021,1
9,16,10,Tuesday,1804,1
9,16,11,Tuesday,1360,1
9,16,12,Tuesday,1265,1
9,16,13,Tuesday,1407,1
9,16,14,Tuesday,1757,1
9,16,15,Tuesday,2129,1
9,16,16,Tuesday,2542,1
9,16,17,Tuesday,2744,1
9,16,18,Tuesday,2582,1
9,16,19,Tuesday,2279,1
9,16,20,Tuesday,2123,1
9,16,21,Tuesday,1793,1
9,16,22,Tuesday,1233,1
9,16,23,Tuesday,647,1
9,17,0,Wednesday,363,2
9,17,1,Wednesday,204,2
9,17,2,Wednesday,156,2
9,17,3,Wednesday,257,2
9,17,4,Wednesday,437,2
9,17,5,Wednesday,774,2
9,17,6,Wednesday,1553,2
9,17,7,Wednesday,1963,2
9,17,8,Wednesday,1675,2
9,17,9,Wednesday,1283,2
9,17,10,Wednesday,1235,2
9,17,11,Wednesday,1195,2
9,17,12,Wednesday,1312,2
9,17,13,Wednesday,1557,2
9,17,14,Wednesday,1768,2
9,17,15,Wednesday,2154,2
9,17,16,Wednesday,2519,2
9,17,17,Wednesday,2750,2
9,17,18,Wednesday,2764,2
9,17,19,Wednesday,2511,2
9,17,20,Wednesday,2479,2
9,17,21,Wednesday,2168,2
9,17,22,Wednesday,1617,2
9,17,23,Wednesday,837,2
9,18,0,Thursday,408,3
9,18,1,Thursday,242,3
9,18,2,Thursday,168,3
9,18,3,Thursday,273,3
9,18,4,Thursday,455,3
9,18,5,Thursday,857,3
9,18,6,Thursday,1439,3
9,18,7,Thursday,1914,3
9,18,8,Thursday,1820,3
9,18,9,Thursday,1349,3
9,18,10,Thursday,1280,3
9,18,11,Thursday,1319,3
9,18,12,Thursday,1303,3
9,18,13,Thursday,1603,3
9,18,14,Thursday,1866,3
9,18,15,Thursday,2272,3
9,18,16,Thursday,2685,3
9,18,17,Thursday,3133,3
9,18,18,Thursday,3225,3
9,18,19,Thursday,3206,3
9,18,20,Thursday,2877,3
9,18,21,Thursday,2836,3
9,18,22,Thursday,2271,3
9,18,23,Thursday,1473,3
9,19,0,Friday,656,4
9,19,1,Friday,432,4
9,19,2,Friday,268,4
9,19,3,Friday,374,4
9,19,4,Friday,467,4
9,19,5,Friday,784,4
9,19,6,Friday,1403,4
9,19,7,Friday,1799,4
9,19,8,Friday,1770,4
9,19,9,Friday,1380,4
9,19,10,Friday,1322,4
9,19,11,Friday,1307,4
9,19,12,Friday,1356,4
9,19,13,Friday,1570,4
9,19,14,Friday,1919,4
9,19,15,Friday,2267,4
9,19,16,Friday,2510,4
9,19,17,Friday,2896,4
9,19,18,Friday,3210,4
9,19,19,Friday,2936,4
9,19,20,Friday,2625,4
9,19,21,Friday,2758,4
9,19,22,Friday,2709,4
9,19,23,Friday,2299,4
9,20,0,Saturday,1701,5
9,20,1,Saturday,1164,5
9,20,2,Saturday,717,5
9,20,3,Saturday,499,5
9,20,4,Saturday,386,5
9,20,5,Saturday,373,5
9,20,6,Saturday,547,5
9,20,7,Saturday,741,5
9,20,8,Saturday,906,5
9,20,9,Saturday,1114,5
9,20,10,Saturday,1269,5
9,20,11,Saturday,1434,5
9,20,12,Saturday,1532,5
9,20,13,Saturday,1672,5
9,20,14,Saturday,1977,5
9,20,15,Saturday,2157,5
9,20,16,Saturday,2453,5
9,20,17,Saturday,2660,5
9,20,18,Saturday,2675,5
9,20,19,Saturday,2666,5
9,20,20,Saturday,2452,5
9,20,21,Saturday,2522,5
9,20,22,Saturday,2653,5
9,20,23,Saturday,2594,5
9,21,0,Sunday,2443,6
9,21,1,Sunday,2025,6
9,21,2,Sunday,1164,6
9,21,3,Sunday,583,6
9,21,4,Sunday,379,6
9,21,5,Sunday,400,6
9,21,6,Sunday,432,6
9,21,7,Sunday,561,6
9,21,8,Sunday,723,6
9,21,9,Sunday,932,6
9,21,10,Sunday,1122,6
9,21,11,Sunday,1258,6
9,21,12,Sunday,1348,6
9,21,13,Sunday,1474,6
9,21,14,Sunday,1549,6
9,21,15,Sunday,1565,6
9,21,16,Sunday,1683,6
9,21,17,Sunday,1654,6
9,21,18,Sunday,1684,6
9,21,19,Sunday,1530,6
9,21,20,Sunday,1378,6
9,21,21,Sunday,1230,6
9,21,22,Sunday,932,6
9,21,23,Sunday,571,6
9,22,0,Monday,277,0
9,22,1,Monday,165,0
9,22,2,Monday,149,0
9,22,3,Monday,346,0
9,22,4,Monday,550,0
9,22,5,Monday,943,0
9,22,6,Monday,1357,0
9,22,7,Monday,1671,0
9,22,8,Monday,1606,0
9,22,9,Monday,1186,0
9,22,10,Monday,1135,0
9,22,11,Monday,1069,0
9,22,12,Monday,1048,0
9,22,13,Monday,1201,0
9,22,14,Monday,1391,0
9,22,15,Monday,1643,0
9,22,16,Monday,1879,0
9,22,17,Monday,1943,0
9,22,18,Monday,1934,0
9,22,19,Monday,1801,0
9,22,20,Monday,1740,0
9,22,21,Monday,1550,0
9,22,22,Monday,1072,0
9,22,23,Monday,656,0
9,23,0,Tuesday,332,1
9,23,1,Tuesday,175,1
9,23,2,Tuesday,125,1
9,23,3,Tuesday,231,1
9,23,4,Tuesday,383,1
9,23,5,Tuesday,848,1
9,23,6,Tuesday,1429,1
9,23,7,Tuesday,1754,1
9,23,8,Tuesday,1484,1
9,23,9,Tuesday,1201,1
9,23,10,Tuesday,1075,1
9,23,11,Tuesday,1065,1
9,23,12,Tuesday,1039,1
9,23,13,Tuesday,1207,1
9,23,14,Tuesday,1484,1
9,23,15,Tuesday,1725,1
9,23,16,Tuesday,1913,1
9,23,17,Tuesday,2181,1
9,23,18,Tuesday,2335,1
9,23,19,Tuesday,2264,1
9,23,20,Tuesday,2062,1
9,23,21,Tuesday,1845,1
9,23,22,Tuesday,1409,1
9,23,23,Tuesday,750,1
9,24,0,Wednesday,413,2
9,24,1,Wednesday,220,2
9,24,2,Wednesday,145,2
9,24,3,Wednesday,267,2
9,24,4,Wednesday,423,2
9,24,5,Wednesday,804,2
9,24,6,Wednesday,1410,2
9,24,7,Wednesday,1741,2
9,24,8,Wednesday,1536,2
9,24,9,Wednesday,1245,2
9,24,10,Wednesday,1176,2
9,24,11,Wednesday,1242,2
9,24,12,Wednesday,1122,2
9,24,13,Wednesday,1349,2
9,24,14,Wednesday,1659,2
9,24,15,Wednesday,1924,2
9,24,16,Wednesday,2127,2
9,24,17,Wednesday,2302,2
9,24,18,Wednesday,2271,2
9,24,19,Wednesday,2001,2
9,24,20,Wednesday,2005,2
9,24,21,Wednesday,1816,2
9,24,22,Wednesday,1350,2
9,24,23,Wednesday,753,2
9,25,0,Thursday,382,3
9,25,1,Thursday,233,3
9,25,2,Thursday,181,3
9,25,3,Thursday,289,3
9,25,4,Thursday,436,3
9,25,5,Thursday,811,3
9,25,6,Thursday,1737,3
9,25,7,Thursday,2560,3
9,25,8,Thursday,2300,3
9,25,9,Thursday,2118,3
9,25,10,Thursday,1740,3
9,25,11,Thursday,1673,3
9,25,12,Thursday,1585,3
9,25,13,Thursday,1636,3
9,25,14,Thursday,1776,3
9,25,15,Thursday,2069,3
9,25,16,Thursday,2422,3
9,25,17,Thursday,2582,3
9,25,18,Thursday,2518,3
9,25,19,Thursday,2220,3
9,25,20,Thursday,2045,3
9,25,21,Thursday,2108,3
9,25,22,Thursday,1728,3
9,25,23,Thursday,1054,3
9,26,0,Friday,606,4
9,26,1,Friday,346,4
9,26,2,Friday,239,4
9,26,3,Friday,340,4
9,26,4,Friday,406,4
9,26,5,Friday,684,4
9,26,6,Friday,1163,4
9,26,7,Friday,1525,4
9,26,8,Friday,1340,4
9,26,9,Friday,1232,4
9,26,10,Friday,1190,4
9,26,11,Friday,1207,4
9,26,12,Friday,1266,4
9,26,13,Friday,1410,4
9,26,14,Friday,1738,4
9,26,15,Friday,2038,4
9,26,16,Friday,2299,4
9,26,17,Friday,2626,4
9,26,18,Friday,3039,4
9,26,19,Friday,2782,4
9,26,20,Friday,2440,4
9,26,21,Friday,2686,4
9,26,22,Friday,2547,4
9,26,23,Friday,2355,4
9,27,0,Saturday,1686,5
9,27,1,Saturday,1232,5
9,27,2,Saturday,751,5
9,27,3,Saturday,527,5
9,27,4,Saturday,361,5
9,27,5,Saturday,422,5
9,27,6,Saturday,530,5
9,27,7,Saturday,679,5
9,27,8,Saturday,871,5
9,27,9,Saturday,1091,5
9,27,10,Saturday,1276,5
9,27,11,Saturday,1434,5
9,27,12,Saturday,1459,5
9,27,13,Saturday,1712,5
9,27,14,Saturday,1889,5
9,27,15,Saturday,2230,5
9,27,16,Saturday,2438,5
9,27,17,Saturday,2562,5
9,27,18,Saturday,2787,5
9,27,19,Saturday,2683,5
9,27,20,Saturday,2366,5
9,27,21,Saturday,2863,5
9,27,22,Saturday,2909,5
9,27,23,Saturday,2710,5
9,28,0,Sunday,2087,6
9,28,1,Sunday,1410,6
9,28,2,Sunday,982,6
9,28,3,Sunday,659,6
9,28,4,Sunday,416,6
9,28,5,Sunday,477,6
9,28,6,Sunday,445,6
9,28,7,Sunday,589,6
9,28,8,Sunday,803,6
9,28,9,Sunday,990,6
9,28,10,Sunday,1216,6
9,28,11,Sunday,1494,6
9,28,12,Sunday,1481,6
9,28,13,Sunday,1605,6
9,28,14,Sunday,1760,6
9,28,15,Sunday,1828,6
9,28,16,Sunday,1937,6
9,28,17,Sunday,1811,6
9,28,18,Sunday,1800,6
9,28,19,Sunday,1568,6
9,28,20,Sunday,1415,6
9,28,21,Sunday,1253,6
9,28,22,Sunday,1009,6
9,28,23,Sunday,621,6
9,29,0,Monday,329,0
9,29,1,Monday,173,0
9,29,2,Monday,150,0
9,29,3,Monday,386,0
9,29,4,Monday,582,0
9,29,5,Monday,886,0
9,29,6,Monday,1402,0
9,29,7,Monday,1758,0
9,29,8,Monday,1690,0
9,29,9,Monday,1404,0
9,29,10,Monday,1113,0
9,29,11,Monday,1138,0
9,29,12,Monday,1096,0
9,29,13,Monday,1297,0
9,29,14,Monday,1469,0
9,29,15,Monday,1697,0
9,29,16,Monday,1883,0
9,29,17,Monday,1955,0
9,29,18,Monday,2053,0
9,29,19,Monday,1792,0
9,29,20,Monday,1727,0
9,29,21,Monday,1509,0
9,29,22,Monday,1103,0
9,29,23,Monday,609,0
9,30,0,Tuesday,290,1
9,30,1,Tuesday,165,1
9,30,2,Tuesday,129,1
9,30,3,Tuesday,235,1
9,30,4,Tuesday,415,1
9,30,5,Tuesday,867,1
9,30,6,Tuesday,1582,1
9,30,7,Tuesday,2030,1
9,30,8,Tuesday,1866,1
9,30,9,Tuesday,1274,1
9,30,10,Tuesday,1183,1
9,30,11,Tuesday,1214,1
9,30,12,Tuesday,1176,1
9,30,13,Tuesday,1538,1
9,30,14,Tuesday,1704,1
9,30,15,Tuesday,2128,1
9,30,16,Tuesday,2370,1
9,30,17,Tuesday,2682,1
9,30,18,Tuesday,2625,1
9,30,19,Tuesday,2404,1
9,30,20,Tuesday,2246,1
9,30,21,Tuesday,1961,1
9,30,22,Tuesday,1347,1
